&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.12110000000000000     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  257.00000000000000     ,
 VS=  2.4529999999999998     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.12110000000000000     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   257.00000000000000     
   2.4529999999999998     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.10906200000000E+02     0.17866177467443E+03     0.59163094515926E+02     0.73196680791909E+02     0.38256467404295E+01
    0.10908400000000E+02     0.17867047188304E+03     0.59143191465062E+02     0.73374204908923E+02     0.38256209210283E+01
    0.10910600000000E+02     0.17867914260099E+03     0.59122975642566E+02     0.73552119325652E+02     0.38255950602798E+01
    0.10912800000000E+02     0.17868778685843E+03     0.59103127055804E+02     0.73730424792993E+02     0.38255691581279E+01
    0.10915000000000E+02     0.17869640468545E+03     0.59082965204564E+02     0.73909122063011E+02     0.38255432145163E+01
    0.10917200000000E+02     0.17870499611213E+03     0.59063170981649E+02     0.74088211888933E+02     0.38255172293887E+01
    0.10919400000000E+02     0.17871356116848E+03     0.59043063001140E+02     0.74267695025157E+02     0.38254912026888E+01
    0.10921600000000E+02     0.17872209988451E+03     0.59023323042071E+02     0.74447572227247E+02     0.38254651343601E+01
    0.10923800000000E+02     0.17873061229018E+03     0.59003268832021E+02     0.74627844251938E+02     0.38254390243462E+01
    0.10926000000000E+02     0.17873909841542E+03     0.58983583037053E+02     0.74808511857142E+02     0.38254128725906E+01
    0.10928200000000E+02     0.17874755829013E+03     0.58963582497447E+02     0.74989575801929E+02     0.38253866790366E+01
    0.10930400000000E+02     0.17875599194415E+03     0.58943950767090E+02     0.75171036846556E+02     0.38253604436276E+01
    0.10932600000000E+02     0.17876439940733E+03     0.58924003798165E+02     0.75352895752444E+02     0.38253341663069E+01
    0.10934800000000E+02     0.17877278070943E+03     0.58904426033181E+02     0.75535153282201E+02     0.38253078470177E+01
    0.10937000000000E+02     0.17878113588023E+03     0.58884532535428E+02     0.75717810199596E+02     0.38252814857033E+01
    0.10939200000000E+02     0.17878946494944E+03     0.58865008636832E+02     0.75900867269587E+02     0.38252550823066E+01
    0.10941400000000E+02     0.17879776794675E+03     0.58845168510996E+02     0.76084325258305E+02     0.38252286367709E+01
    0.10943600000000E+02     0.17880604490181E+03     0.58825698380056E+02     0.76268184933065E+02     0.38252021490391E+01
    0.10945800000000E+02     0.17881429584424E+03     0.58805911527130E+02     0.76452447062356E+02     0.38251756190541E+01
    0.10948000000000E+02     0.17882252080362E+03     0.58786495065366E+02     0.76637112415850E+02     0.38251490467588E+01
    0.10950200000000E+02     0.17883071980951E+03     0.58766761386596E+02     0.76822181764408E+02     0.38251224320961E+01
    0.10952400000000E+02     0.17883889289141E+03     0.58747398495776E+02     0.77007655880071E+02     0.38250957750088E+01
    0.10954600000000E+02     0.17884704007882E+03     0.58727717892658E+02     0.77193535536060E+02     0.38250690754394E+01
    0.10956800000000E+02     0.17885516140117E+03     0.58708408474804E+02     0.77379821506792E+02     0.38250423333308E+01
    0.10959000000000E+02     0.17886325688789E+03     0.58688780849082E+02     0.77566514567858E+02     0.38250155486254E+01
    0.10961200000000E+02     0.17887132656835E+03     0.58669524806462E+02     0.77753615496047E+02     0.38249887212659E+01
    0.10963400000000E+02     0.17887937047190E+03     0.58649950060131E+02     0.77941125069331E+02     0.38249618511946E+01
    0.10965600000000E+02     0.17888738862785E+03     0.58630747295262E+02     0.78129044066878E+02     0.38249349383541E+01
    0.10967800000000E+02     0.17889538106548E+03     0.58611225330563E+02     0.78317373269043E+02     0.38249079826867E+01
    0.10970000000000E+02     0.17890334781403E+03     0.58592075746211E+02     0.78506113457372E+02     0.38248809841346E+01
    0.10972200000000E+02     0.17891128890273E+03     0.58572606465634E+02     0.78695265414612E+02     0.38248539426402E+01
    0.10974400000000E+02     0.17891920436073E+03     0.58553509964810E+02     0.78884829924690E+02     0.38248268581456E+01
    0.10976600000000E+02     0.17892709421720E+03     0.58534093271089E+02     0.79074807772742E+02     0.38247997305929E+01
    0.10978800000000E+02     0.17893495850123E+03     0.58515049757053E+02     0.79265199745090E+02     0.38247725599243E+01
    0.10981000000000E+02     0.17894279724191E+03     0.58495685553171E+02     0.79456006629266E+02     0.38247453460816E+01
    0.10983200000000E+02     0.17895061046827E+03     0.58476694929426E+02     0.79647229213986E+02     0.38247180890069E+01
    0.10985400000000E+02     0.17895839820934E+03     0.58457383118608E+02     0.79838868289172E+02     0.38246907886421E+01
    0.10987600000000E+02     0.17896616049408E+03     0.58438445288905E+02     0.80030924645953E+02     0.38246634449290E+01
    0.10989800000000E+02     0.17897389735145E+03     0.58419185774622E+02     0.80223399076646E+02     0.38246360578093E+01
    0.10992000000000E+02     0.17898160881034E+03     0.58400300642953E+02     0.80416292374781E+02     0.38246086272249E+01
    0.10994200000000E+02     0.17898929489964E+03     0.58381093328920E+02     0.80609605335088E+02     0.38245811531173E+01
    0.10996400000000E+02     0.17899695564819E+03     0.58362260799522E+02     0.80803338753503E+02     0.38245536354281E+01
    0.10998600000000E+02     0.17900459108481E+03     0.58343105589695E+02     0.80997493427165E+02     0.38245260740989E+01
    0.11000800000000E+02     0.17901220123826E+03     0.58324325567049E+02     0.81192070154419E+02     0.38244984690711E+01
    0.11003000000000E+02     0.17901978613730E+03     0.58305222365628E+02     0.81387069734826E+02     0.38244708202862E+01
    0.11005200000000E+02     0.17902734581063E+03     0.58286494754455E+02     0.81582492969145E+02     0.38244431276856E+01
    0.11007400000000E+02     0.17903488028695E+03     0.58267443465882E+02     0.81778340659350E+02     0.38244153912105E+01
    0.11009600000000E+02     0.17904238959488E+03     0.58248768171145E+02     0.81974613608627E+02     0.38243876108022E+01
    0.11011800000000E+02     0.17904987376304E+03     0.58229768700101E+02     0.82171312621370E+02     0.38243597864019E+01
    0.11014000000000E+02     0.17905733282002E+03     0.58211145627005E+02     0.82368438503191E+02     0.38243319179507E+01
    0.11016200000000E+02     0.17906476679437E+03     0.58192197878413E+02     0.82565992060910E+02     0.38243040053897E+01
    0.11018400000000E+02     0.17907217571459E+03     0.58173626932400E+02     0.82763974102567E+02     0.38242760486598E+01
    0.11020600000000E+02     0.17907955960917E+03     0.58154730811421E+02     0.82962385437417E+02     0.38242480477021E+01
    0.11022800000000E+02     0.17908691850656E+03     0.58136211898177E+02     0.83161226875926E+02     0.38242200024574E+01
    0.11025000000000E+02     0.17909425243517E+03     0.58117367310211E+02     0.83360499229783E+02     0.38241919128665E+01
    0.11027200000000E+02     0.17910156142339E+03     0.58098900335656E+02     0.83560203311901E+02     0.38241637788703E+01
    0.11029400000000E+02     0.17910884549958E+03     0.58080107186343E+02     0.83760339936404E+02     0.38241356004094E+01
    0.11031600000000E+02     0.17911610469205E+03     0.58061692056637E+02     0.83960909918640E+02     0.38241073774245E+01
    0.11033800000000E+02     0.17912333902908E+03     0.58042950251852E+02     0.84161914075181E+02     0.38240791098562E+01
    0.11036000000000E+02     0.17913054853894E+03     0.58024586873393E+02     0.84363353223820E+02     0.38240507976449E+01
    0.11038200000000E+02     0.17913773324985E+03     0.58005896319248E+02     0.84565228183574E+02     0.38240224407313E+01
    0.11040400000000E+02     0.17914489318998E+03     0.57987584598669E+02     0.84767539774688E+02     0.38239940390557E+01
    0.11042600000000E+02     0.17915202838752E+03     0.57968945201514E+02     0.84970288818629E+02     0.38239655925584E+01
    0.11044800000000E+02     0.17915913887057E+03     0.57950685045685E+02     0.85173476138092E+02     0.38239371011798E+01
    0.11047000000000E+02     0.17916622466723E+03     0.57932096712103E+02     0.85377102557000E+02     0.38239085648602E+01
    0.11049200000000E+02     0.17917328580557E+03     0.57913888028129E+02     0.85581168900510E+02     0.38238799835395E+01
    0.11051400000000E+02     0.17918032231362E+03     0.57895350664939E+02     0.85785675994999E+02     0.38238513571581E+01
    0.11053600000000E+02     0.17918733421936E+03     0.57877193360159E+02     0.85990624668083E+02     0.38238226856560E+01
    0.11055800000000E+02     0.17919432155077E+03     0.57858706874414E+02     0.86196015748611E+02     0.38237939689731E+01
    0.11058000000000E+02     0.17920128433578E+03     0.57840600856401E+02     0.86401850066660E+02     0.38237652070494E+01
    0.11060200000000E+02     0.17920822260229E+03     0.57822165155387E+02     0.86608128453541E+02     0.38237363998247E+01
    0.11062400000000E+02     0.17921513637817E+03     0.57804110331948E+02     0.86814851741802E+02     0.38237075472390E+01
    0.11064600000000E+02     0.17922202569126E+03     0.57785725323183E+02     0.87022020765229E+02     0.38236786492319E+01
    0.11066800000000E+02     0.17922889056936E+03     0.57767721602357E+02     0.87229636358840E+02     0.38236497057432E+01
    0.11069000000000E+02     0.17923573104026E+03     0.57749387193592E+02     0.87437699358898E+02     0.38236207167125E+01
    0.11071200000000E+02     0.17924254713168E+03     0.57731434483650E+02     0.87646210602896E+02     0.38235916820794E+01
    0.11073400000000E+02     0.17924933887135E+03     0.57713150582867E+02     0.87855170929574E+02     0.38235626017834E+01
    0.11075600000000E+02     0.17925610628694E+03     0.57695248792311E+02     0.88064581178909E+02     0.38235334757640E+01
    0.11077800000000E+02     0.17926284940611E+03     0.57677015307723E+02     0.88274442192124E+02     0.38235043039606E+01
    0.11080000000000E+02     0.17926956825646E+03     0.57659164345284E+02     0.88484754811680E+02     0.38234750863125E+01
    0.11082200000000E+02     0.17927626286559E+03     0.57640981185334E+02     0.88695519881282E+02     0.38234458227589E+01
    0.11084400000000E+02     0.17928293326104E+03     0.57623180959976E+02     0.88906738245886E+02     0.38234165132393E+01
    0.11086600000000E+02     0.17928957947034E+03     0.57605048033336E+02     0.89118410751687E+02     0.38233871576926E+01
    0.11088800000000E+02     0.17929620152098E+03     0.57587298454250E+02     0.89330538246132E+02     0.38233577560580E+01
    0.11091000000000E+02     0.17930279944042E+03     0.57569215669820E+02     0.89543121577909E+02     0.38233283082745E+01
    0.11093200000000E+02     0.17930937325608E+03     0.57551516646426E+02     0.89756161596961E+02     0.38232988142812E+01
    0.11095400000000E+02     0.17931592299537E+03     0.57533483913335E+02     0.89969659154479E+02     0.38232692740170E+01
    0.11097600000000E+02     0.17932244868566E+03     0.57515835355282E+02     0.90183615102902E+02     0.38232396874206E+01
    0.11099800000000E+02     0.17932895035427E+03     0.57497852582886E+02     0.90398030295921E+02     0.38232100544310E+01
    0.11102000000000E+02     0.17933542802851E+03     0.57480254400048E+02     0.90612905588488E+02     0.38231803749869E+01
    0.11104200000000E+02     0.17934188173565E+03     0.57462321497931E+02     0.90828241836792E+02     0.38231506490269E+01
    0.11106400000000E+02     0.17934831150294E+03     0.57444773600411E+02     0.91044039898291E+02     0.38231208764897E+01
    0.11108600000000E+02     0.17935471735758E+03     0.57426890478380E+02     0.91260300631693E+02     0.38230910573138E+01
    0.11110800000000E+02     0.17936109932676E+03     0.57409392776505E+02     0.91477024896962E+02     0.38230611914378E+01
    0.11113000000000E+02     0.17936745743763E+03     0.57391559344595E+02     0.91694213555321E+02     0.38230312788001E+01
    0.11115200000000E+02     0.17937379171730E+03     0.57374111748920E+02     0.91911867469248E+02     0.38230013193390E+01
    0.11117400000000E+02     0.17938010219285E+03     0.57356327917390E+02     0.92129987502482E+02     0.38229713129930E+01
    0.11119600000000E+02     0.17938638889136E+03     0.57338930338691E+02     0.92348574520024E+02     0.38229412597002E+01
    0.11121800000000E+02     0.17939265183984E+03     0.57321196018025E+02     0.92567629388133E+02     0.38229111593989E+01
    0.11124000000000E+02     0.17939889106529E+03     0.57303848367303E+02     0.92787152974332E+02     0.38228810120272E+01
    0.11126200000000E+02     0.17940510659468E+03     0.57286163468208E+02     0.93007146147408E+02     0.38228508175232E+01
    0.11128400000000E+02     0.17941129845493E+03     0.57268865656690E+02     0.93227609777407E+02     0.38228205758249E+01
    0.11130600000000E+02     0.17941746667296E+03     0.57251230090094E+02     0.93448544735646E+02     0.38227902868703E+01
    0.11132800000000E+02     0.17942361127563E+03     0.57233982029227E+02     0.93669951894701E+02     0.38227599505972E+01
    0.11135000000000E+02     0.17942973228978E+03     0.57216395706284E+02     0.93891832128423E+02     0.38227295669436E+01
    0.11137200000000E+02     0.17943582974224E+03     0.57199197307738E+02     0.94114186311922E+02     0.38226991358473E+01
    0.11139400000000E+02     0.17944190365979E+03     0.57181660139819E+02     0.94337015321580E+02     0.38226686572458E+01
    0.11141600000000E+02     0.17944795406916E+03     0.57164511315486E+02     0.94560320035053E+02     0.38226381310769E+01
    0.11143800000000E+02     0.17945398099709E+03     0.57147023214187E+02     0.94784101331258E+02     0.38226075572783E+01
    0.11146000000000E+02     0.17945998447027E+03     0.57129923876179E+02     0.95008360090396E+02     0.38225769357873E+01
    0.11148200000000E+02     0.17946596451536E+03     0.57112484753314E+02     0.95233097193926E+02     0.38225462665416E+01
    0.11150400000000E+02     0.17947192115898E+03     0.57095434813964E+02     0.95458313524590E+02     0.38225155494785E+01
    0.11152600000000E+02     0.17947785442774E+03     0.57078044581568E+02     0.95684009966399E+02     0.38224847845354E+01
    0.11154800000000E+02     0.17948376434822E+03     0.57061043953427E+02     0.95910187404643E+02     0.38224539716495E+01
    0.11157000000000E+02     0.17948965094694E+03     0.57043702523752E+02     0.96136846725883E+02     0.38224231107582E+01
    0.11159200000000E+02     0.17949551425042E+03     0.57026751119592E+02     0.96363988817962E+02     0.38223922017987E+01
    0.11161400000000E+02     0.17950135428514E+03     0.57009458405112E+02     0.96591614569999E+02     0.38223612447079E+01
    0.11163600000000E+02     0.17950717107756E+03     0.56992556137922E+02     0.96819724872387E+02     0.38223302394230E+01
